order_num,PID,purchase_num,purchase_value,item_num,category,branches
2425983,9c664570-4fde-4211-bca1-326467f1beb9,1,40,10603653,tobacco,A
2426623,7bbdbd6e-5aaa-11e8-9078-0a58ac130393,1,6,11000001,drinks,A
2426870,e2dfa3ae-5dc1-444a-9ed4-81f2aa134552,1,4,13601022,snacks,B
2427063,abd5fde6-4a3c-11e8-b5bc-0a58ac130522,1,16,99922702,alcohol,C
2427145,c917f4a7-599f-11e8-a84a-0a58ac130384,1,13.5,92000005,fresh,A
2427145,c917f4a7-599f-11e8-a84a-0a58ac130384,1,0.3,50000005,shopping bag,A
2427499,61651ce3-3b44-11e8-85ea-0a58ac130136,1,16,10000072,tobacco,B
2428316,99e282f0-8696-11e8-931f-0a58ac13066c,1,22,10603641,tobacco,C
2428383,5364afdb-5136-11e8-83ed-0a58ac130356,1,3,11000085,drinks,C
2428576,1d970132-9543-463e-a45f-b0a309627bd4,1,6,11000001,drinks,A
2428617,99908922-279e-11e8-9a90-0a58ac13027b,1,10,10000006,tobacco,B
2428617,99908922-279e-11e8-9a90-0a58ac13027b,1,15,10000010,tobacco,B
2428617,99908922-279e-11e8-9a90-0a58ac13027b,1,3.5,11000152,drinks,B
2428868,09d891e5-754d-11e8-9083-0a58ac13059c,1,5.5,40603717,snacks,C
2428868,09d891e5-754d-11e8-9083-0a58ac13059c,1,4.5,11000169,drinks,C
2428895,0c3560e8-682b-11e8-a94d-0a58ac130590,1,21,10000012,tobacco,C
2428929,c71fea6c-cff3-42fe-9a45-e3c2b669c60d,1,5,12604203,drinks,C
2428972,55aebaa5-3408-487b-814b-46bd7188d977,1,5,12001057,snacks,A
2428972,55aebaa5-3408-487b-814b-46bd7188d977,1,5.5,13000336,fast food,A
2429027,aebfaaba-51b1-4b18-83d1-713dea5be612,1,4,11000747,alcohol,B
2429105,ede424d4-fa8a-42f2-aafb-4bcbf4b63f62,1,5.5,13000016,fast food,B
2429105,ede424d4-fa8a-42f2-aafb-4bcbf4b63f62,1,3.5,11000518,drinks,B
2429105,ede424d4-fa8a-42f2-aafb-4bcbf4b63f62,2,6,13000268,auxiliary meal,B
2429105,ede424d4-fa8a-42f2-aafb-4bcbf4b63f62,1,3,12001258,drinks,B
2429105,ede424d4-fa8a-42f2-aafb-4bcbf4b63f62,1,3,11000013,drinks,B
2429105,ede424d4-fa8a-42f2-aafb-4bcbf4b63f62,2,6,12001257,drinks,B
2429762,efae5239-29f9-11e8-8046-0a58ac13027d,2,9,12604209,drinks,B
2429975,f3ee9478-e5ce-48fb-9c5c-b05daf7b990c,2,46,10000061,tobacco,C
2429975,f3ee9478-e5ce-48fb-9c5c-b05daf7b990c,3,48,10000014,tobacco,C
2429975,f3ee9478-e5ce-48fb-9c5c-b05daf7b990c,1,11.5,12604022,snacks,C
2430091,40dff719-4b0f-11e8-b638-0a58ac130522,2,2,13000394,snacks,C
2430666,a9132b80-cbdc-443b-b178-8723e0d1532a,1,8.5,10000008,tobacco,A
2431063,7f1c4ce6-56b3-4d09-be21-59b0ae9033e4,1,5,12604227,drinks,A
2431607,7f1c4ce6-56b3-4d09-be21-59b0ae9033e4,1,8.5,10000008,tobacco,A
2431939,3f456218-79ea-11e8-9606-0a58ac130661,1,19,10000031,tobacco,A
2432009,f8c73f52-97e4-458e-976a-314cf7fdc8a3,1,21,10000012,tobacco,A
2432098,53994218-f1b2-413a-b7a7-3549fdc54d26,1,7.5,12000184,snacks,B
2432098,53994218-f1b2-413a-b7a7-3549fdc54d26,1,5,11000412,drinks,B
2432134,85267175-5297-11e8-ba2b-0a58ac13035b,1,3,11000029,drinks,C
2432152,434cf0f2-2788-4d8e-8bb7-c49b6b05b697,1,16,10000072,tobacco,A
2432204,8a1a89a7-4a7f-11e8-9c93-0a58ac1300da,1,3.5,12604120,drinks,A
2432412,bd0f2d77-d4ab-4ce5-8b52-375a5521d853,1,3,11000085,drinks,A
2432584,3156b5a1-1789-4ac7-b560-ce4e74a39bcf,1,2,11000391,drinks,A
2432589,e7097e38-d32f-42a2-aaed-25a1cd1e47c4,1,5,11000425,drinks,B
2432589,e7097e38-d32f-42a2-aaed-25a1cd1e47c4,1,3.5,12604032,snacks,B
2432589,e7097e38-d32f-42a2-aaed-25a1cd1e47c4,1,1.5,12000674,snacks,B
2432706,a438ef78-6764-462d-92b0-2b87747772a0,1,16,99900443,tobacco,A
2432786,cff267e5-7cea-11e8-ac83-0a58ac130661,4,6,11000421,drinks,B
2432810,e1f69c18-6ed5-11e8-be8f-0a58ac1303c5,1,1,10603552,tobacco,C
2433001,f87baf82-0188-403b-bc67-1850d9548055,1,4.8,33600637,leisure,B
2433150,ff8efa9a-8c93-11e8-b908-0a58ac1305b1,1,0.5,16000180,snacks,A
2433872,7477beb9-8c8a-11e8-b8e6-0a58ac1305b1,1,16,10000084,tobacco,B
2433888,d1a4abeb-8eef-11e8-bcdc-0a58ac1305b1,1,1.5,11000421,drinks,A
2434081,85b558ab-9125-11e8-bfc2-0a58ac1305b1,1,8,10000004,tobacco,B
2434108,fdf6ccec-f361-4a19-bd6c-c2bac1df3f12,1,7.8,70000256,fast food,C
2434153,79d56a25-4432-11e8-afde-0a58ac130519,1,23,10000009,tobacco,C
2434268,f87baf82-0188-403b-bc67-1850d9548055,3,21,60603315,dairy,B
2434314,f87baf82-0188-403b-bc67-1850d9548055,2,17,10000008,tobacco,B
2434346,26e01c0a-3810-11e8-ab97-0a58ac130259,2,2,13000201,edible condiments,A
2434428,5424f7d8-399d-11e8-85b6-0a58ac130136,1,4.5,30603337,auxiliary meal,B
2434466,d57ad54d-d5d5-4397-b900-92d8552baa46,1,9,11601790,dairy,A
2434539,2179b13b-6aee-11e8-8dc6-0a58ac1303bc,1,17.5,15000072,auxiliary meal,C
2434857,fc8d8c77-a820-4c3a-8165-4e27541c8e3e,1,4,15000013,reconciliation,A
2434857,fc8d8c77-a820-4c3a-8165-4e27541c8e3e,1,6.5,40603702,snacks,A
2435034,54d95f04-ff15-4044-8b36-41c32dd95934,1,2,11000084,drinks,B
2435267,fe7b15f5-4a80-11e8-b5ca-0a58ac130522,1,4.5,13000034,fast food,C
2435394,4b9fb1c3-5cdb-11e8-9092-0a58ac130393,1,2,11000052,dairy,A
2435394,4b9fb1c3-5cdb-11e8-9092-0a58ac130393,1,1,30000002,household cleaning,A
2435464,38ddbbe6-275e-4405-95b0-487392bf0d69,1,2,11000270,drinks,B
2436192,049fe29b-78d1-4ec4-93e1-203d53425834,1,5,15000075,reconciliation,A
2436192,049fe29b-78d1-4ec4-93e1-203d53425834,1,2,10603559,tobacco,A
2436280,d68103ae-9a71-475e-a2af-e20a0b5f8d5f,1,2.5,11000115,drinks,A
2436748,f17c4610-701f-4182-8128-0732254c5d9e,2,12,11000077,alcohol,B
2436994,f3d4811a-a8be-4e37-b081-cdd1e6f5fdb2,1,5.5,12604189,drinks,A
2437493,194ae808-5b63-4a6d-8e97-e6a4458c1952,1,23,10000009,tobacco,A
2437527,7ead42a7-13c5-11e8-a6c4-0a58ac13001a,4,6,11000421,drinks,A
2437527,7ead42a7-13c5-11e8-a6c4-0a58ac13001a,1,0.2,50000006,shopping bag,A
2437554,dbdf8d20-84be-4057-80a7-1a1f55fc9ce3,1,2,11000391,drinks,A
2437953,9a389e04-ebf9-4d8c-b7a7-10e7bb4ea839,1,2,11000133,drinks,A
2438393,b97f5253-16ad-11e8-a6fe-0a58ac13001a,2,4,13000001,auxiliary meal,B
2438393,b97f5253-16ad-11e8-a6fe-0a58ac13001a,2,13.8,13000039,auxiliary meal,B
2438763,4a0e96ae-906d-11e8-bea3-0a58ac1305b1,1,16,10000033,tobacco,C
2438763,4a0e96ae-906d-11e8-bea3-0a58ac1305b1,1,5,11000241,drinks,C
2438826,a9086cd4-88fa-11e8-b38c-0a58ac1305b1,1,5,15616600,snacks,A
2438962,f373a1d7-889f-48b7-9b0e-1b57a15b7cfc,1,8.5,10000008,tobacco,A
2439332,c266d6f2-96bd-4e42-aea1-bb88186494c1,1,4.5,11000169,drinks,A
2439340,9bc47f5b-1139-11e8-a688-0a58ac13001a,2,5,11000185,dairy,A
2439524,e2b35eaa-606c-11e8-aa41-0a58ac13039c,1,8.5,30000278,personal cleaning,C
2439592,e614bf27-0d86-4f53-9ee8-d85adf42e428,1,7.8,12000035,snacks,A
2439592,e614bf27-0d86-4f53-9ee8-d85adf42e428,2,3,12000011,snacks,A
2439666,24460f44-7da5-4f57-9bfa-c38ba6ab5db6,1,3.5,99002647,dairy,C
2440041,10404118-8af9-48bf-9bc4-a517e25f4620,1,5,11000369,drinks,A
2440041,10404118-8af9-48bf-9bc4-a517e25f4620,1,26,99000088,tobacco,A
2440633,2f7084cc-7a19-11e8-968c-0a58ac130661,1,4.5,12000522,snacks,A
2440633,2f7084cc-7a19-11e8-968c-0a58ac130661,1,13.9,12601465,snacks,A
2440729,de2fa72f-1a0e-11e8-a754-0a58ac13001a,1,1,10603552,tobacco,B
2441522,d8ec1d6e-828f-4fc3-8e7e-1412cf3506b8,1,2,40000029,fast food,C
2441577,49a94367-20d9-4e95-a601-4824271ebb3b,1,3,11602010,alcohol,C
2441706,ab263c4e-4ac8-11e8-b609-0a58ac130522,1,7,91000017,dairy,C
2441706,ab263c4e-4ac8-11e8-b609-0a58ac130522,1,3.5,40000015,fast food,C
2442016,dba97049-9c23-4688-8cc5-11a92f9dcd0e,1,3,12604158,drinks,B
2442016,dba97049-9c23-4688-8cc5-11a92f9dcd0e,1,6.8,99004028,snacks,B
2442252,88b8188c-25ab-11e8-ae7d-0a58ac130028,1,6.8,70000158,fast food,B
2442266,3ba31049-972d-4171-818b-18dab2cd7d38,1,16.799999,70000238,fast food,B
2442292,bab09991-8372-11e8-b13b-0a58ac1303f0,1,2,40000029,fast food,B
2442532,bdd1776c-6dda-11e8-bd90-0a58ac1303c5,1,1,40000087,fast food,B
2442679,62deaad2-20f4-11e8-bc6a-0a58ac130020,1,2.9,99006560,snacks,B
2442709,fa91c452-0d45-11e8-a637-0a58ac13001a,1,8.5,17122917,snacks,B
2442709,fa91c452-0d45-11e8-a637-0a58ac13001a,1,5,12000119,snacks,B
2442709,fa91c452-0d45-11e8-a637-0a58ac13001a,1,3.5,11000030,drinks,B
2442805,7f8aad05-430e-11e8-b288-0a58ac130517,1,5,99919802,drinks,A
2442926,55c64ffb-34cc-11e8-94de-0a58ac13009d,2,2,40000087,fast food,B
2442926,55c64ffb-34cc-11e8-94de-0a58ac13009d,1,7,60603278,snacks,B
2443034,83dcba69-7c4a-11e8-abf2-0a58ac130661,1,1,40000087,fast food,B
2443132,702bb04b-7509-11e8-901c-0a58ac13059c,1,11.8,61000332,personal cleaning,C
2443132,702bb04b-7509-11e8-901c-0a58ac13059c,1,6.9,12000735,snacks,C
2443132,702bb04b-7509-11e8-901c-0a58ac13059c,1,0.2,50000006,shopping bag,C
2443212,8fd9ce3c-70f1-11e8-98e8-0a58ac130598,1,3.5,11000009,dairy,A
2443454,6c34b058-57f5-11e8-a2a3-0a58ac130603,1,3.5,12603347,snacks,B
2443454,6c34b058-57f5-11e8-a2a3-0a58ac130603,1,1.5,11000421,drinks,B
2443471,6c34b058-57f5-11e8-a2a3-0a58ac130603,1,1,30000002,household cleaning,B
2443471,6c34b058-57f5-11e8-a2a3-0a58ac130603,1,3.5,99004132,snacks,B
2443490,64b01d4e-1088-433e-b5ad-918512cac47f,1,1,40000087,fast food,B
2443490,64b01d4e-1088-433e-b5ad-918512cac47f,1,2.5,93895392,fast food,B
2443490,64b01d4e-1088-433e-b5ad-918512cac47f,1,2.5,93895396,fast food,B
2443605,0ad96917-4e55-4064-bfdc-0ed5904679de,1,2,11000391,drinks,B
2443718,8f178d3b-7209-11e8-9733-0a58ac13065a,1,6.5,11000624,dairy,A
2443746,5c9ff41a-55d7-11e8-a985-0a58ac130550,1,4.5,18000116,snacks,A
2443746,5c9ff41a-55d7-11e8-a985-0a58ac130550,1,2.5,93895403,fast food,A
2443746,5c9ff41a-55d7-11e8-a985-0a58ac130550,1,2.5,40000031,fast food,A
2443761,2c90620a-3276-11e8-b243-0a58ac130054,2,4,11000391,drinks,C
2443793,2d1bc078-e323-4e1f-b873-560d8e41c36d,1,4.5,12604209,drinks,A
2443910,43c9f3b4-b87f-4152-a0f7-eeeeb1796d83,1,1,99936484,auxiliary meal,B
2443910,43c9f3b4-b87f-4152-a0f7-eeeeb1796d83,1,8,99001859,fast food,B
2443954,28ef48f8-1173-478a-806b-6a04733844f1,1,3,11000120,drinks,C
2444036,7543d252-58fd-4e84-a950-ffad62710912,1,45,10000018,tobacco,B
2444168,0df86175-c8e0-47b6-9838-e6ab620e3f57,1,4.5,11000252,drinks,B
2444340,1acb1907-aa0a-47e3-95e3-ff2b9733d882,1,5,60603273,snacks,A
2444506,6bfd62e6-7116-4f17-b04a-bb3cc59fb5a7,1,15,10603581,tobacco,C
2444506,6bfd62e6-7116-4f17-b04a-bb3cc59fb5a7,1,1,10603552,tobacco,C
2444652,0e128252-8b3b-11e8-b697-0a58ac1305b1,1,4,11000023,drinks,C
2444678,ad3009b9-45df-11e8-b0a8-0a58ac130519,1,3,12000410,snacks,C
2444679,30f5ac2f-84d8-4f14-bd5d-e66fe6aeaa87,1,6,13000009,fast food,B
2444679,30f5ac2f-84d8-4f14-bd5d-e66fe6aeaa87,1,2,35000017,houseware,B
2444882,ef557387-6ad6-11e8-8dbc-0a58ac1303bc,1,10.5,99002203,personal cleaning,C
2445147,1938693b-53df-11e8-ba50-0a58ac13035b,1,4.5,13000208,fast food,B
2445171,6d01fafd-32df-46fe-90d5-d1b63c5d1fe8,1,3,40000005,fast food,B
2445440,8d6b7493-30ab-11e8-8bcd-0a58ac130032,1,3,13000136,dairy,B
2445867,545cb5bf-3d4e-11e8-b591-0a58ac130503,1,5,12604239,drinks,B
2445968,e07d1e87-81ee-11e8-afbf-0a58ac1303f0,2,6.5,13000230,fast food,B
2445968,e07d1e87-81ee-11e8-afbf-0a58ac1303f0,1,2.5,11000215,drinks,B
2446054,da8d3086-e4dd-4619-aa3e-1844c068e2e8,1,11,15000076,reconciliation,A
2446054,da8d3086-e4dd-4619-aa3e-1844c068e2e8,1,11.5,15616555,snacks,A
2446184,cc4cacd1-b0e1-481a-a259-5f23f31cdf08,1,21,10000012,tobacco,A
2446184,cc4cacd1-b0e1-481a-a259-5f23f31cdf08,1,5,11000225,drinks,A
2446184,cc4cacd1-b0e1-481a-a259-5f23f31cdf08,1,5.5,12604059,drinks,A
2446238,77d83e9f-9b09-44d4-840a-63df49a2d8f1,1,1.5,11000421,drinks,B
2446252,631f5b30-8c82-11e8-b8d6-0a58ac1305b1,1,2.5,40000002,fast food,B
2446296,3a0568e6-6ed5-11e8-be8f-0a58ac1303c5,1,1,30000002,household cleaning,A
2446414,fbe42f8c-0cb1-40b4-a41c-1354e2c7ea8c,1,2,11000010,dairy,B
2446981,b7137936-8cde-42f1-9c66-efbd5c076c62,1,6.5,18000046,snacks,B
2446990,b7137936-8cde-42f1-9c66-efbd5c076c62,1,16.5,91000196,reconciliation,B
2446990,b7137936-8cde-42f1-9c66-efbd5c076c62,1,16.5,91000197,drinks,B
2447099,7aa857f6-8b50-11e8-b6c6-0a58ac1305b1,2,40,10603681,tobacco,B
2447108,623a1330-1152-11e8-a68d-0a58ac13001a,1,3,11000070,drinks,B
2447108,623a1330-1152-11e8-a68d-0a58ac13001a,1,3,11000100,drinks,B
2447189,0c20a4d9-fa14-46f9-8150-18db6210b455,1,5.5,40000048,snacks,A
2447207,c3076aa8-e80e-4a5f-a94c-f5fab2e9cded,1,10,10000006,tobacco,B
2447281,2b2124fe-3ae2-11e8-85da-0a58ac130136,1,6,12604115,drinks,B
2447407,c3e005d5-46bb-11e8-b11e-0a58ac130519,1,6.5,99001871,snacks,B
2447407,c3e005d5-46bb-11e8-b11e-0a58ac130519,1,2,11000133,drinks,B
2447526,e7432bc8-0a74-45e4-837c-d4363ba689ff,1,3,99001987,drinks,B
2447652,c596a290-2075-11e8-bc5f-0a58ac130020,1,14.5,15616587,snacks,B
2447779,64d89bbc-7134-4846-8676-4582560b9355,1,3,11000130,drinks,B
2447799,ee7f5e0e-506c-11e8-83c6-0a58ac130356,1,4.5,11000410,dairy,B
2448207,910c7d7d-3b49-40c4-b273-6f8bf05fb338,1,8.5,10000008,tobacco,A
2448881,30596169-49e3-11e8-b57c-0a58ac130522,1,5.5,11000061,drinks,C
2449251,2a2b252c-4375-11e8-b297-0a58ac130517,1,16,10000014,tobacco,A
2449733,a2d080f8-5b00-4b8f-8161-5fa37121bece,1,18,99004383,tobacco,A
2450268,83c36972-8a29-11e8-b4ca-0a58ac1305b1,1,8.5,10000008,tobacco,C
2450373,c2d5b858-a36e-4182-9c89-a13e8dab3f83,1,2.5,12603865,snacks,C
2450433,0cd1d5e8-308d-427e-bec5-61dbd787829b,1,9.5,12000321,snacks,A
2450744,2efb95fc-642e-40aa-ae9f-3405d960406b,1,8.5,10000008,tobacco,C
2450744,2efb95fc-642e-40aa-ae9f-3405d960406b,1,11,10000037,tobacco,C
2450848,0836c3b5-1477-4274-8840-6833311b7363,1,5,11000241,drinks,A
2450975,beeab9c7-8fa0-11e8-bdb9-0a58ac1305b1,1,20,10603620,tobacco,C
2451038,ffe19799-6558-4848-997c-3ddfe8f9dba3,1,3,11000120,drinks,B
2451070,61b19156-5a1d-4173-a69f-a1075ddf876f,1,3,93895904,fast food,A
2451070,61b19156-5a1d-4173-a69f-a1075ddf876f,1,2.5,93895421,fast food,A
2451070,61b19156-5a1d-4173-a69f-a1075ddf876f,1,1,40000087,fast food,A
2451070,61b19156-5a1d-4173-a69f-a1075ddf876f,1,1.5,18111810,snacks,A
2451070,61b19156-5a1d-4173-a69f-a1075ddf876f,1,2,40000029,fast food,A
2451130,8e9db457-4bd6-4ecc-9565-4b2951f12727,3,25.5,10000008,tobacco,A
2451484,dfc184a1-935f-11e8-8298-0a58ac1305b1,1,16,10000014,tobacco,A
2451532,44720313-8f31-45df-8d39-3ff63d338fca,2,32,10000014,tobacco,B
2451566,44720313-8f31-45df-8d39-3ff63d338fca,1,4,11000747,alcohol,B
2451770,601d64ec-43e6-11e8-afd3-0a58ac130519,1,1.5,18010817,fast food,C
2451770,601d64ec-43e6-11e8-afd3-0a58ac130519,1,1.5,13000047,auxiliary meal,C
2451792,061610bb-301a-11e8-8bad-0a58ac130032,1,14.8,99003692,leisure,B
2452219,c058ce64-46f9-11e8-bef9-0a58ac13033c,1,2.8,13000132,edible condiments,A
2452253,a3d229ce-7e42-4340-a6c8-1a36c56fabfc,1,1.5,11000421,drinks,B
2452355,e80e7f9b-69f0-48ff-ae76-a7083f9c15ba,1,8.5,10000008,tobacco,B
2452561,f9cae04f-830d-4941-aa73-fbfe8be33b60,1,2,33600635,leisure,B
2452583,d14a384b-d3a0-42c4-a8c4-cef81c18111b,1,8.5,10000008,tobacco,B
2452675,4bf34538-7c99-11e8-ac42-0a58ac130661,1,5.5,11603816,drinks,C
2453044,450106df-af26-46d5-9bc2-76b32d59b51c,1,11,10000099,tobacco,B
2453069,c36c58bc-62a5-49a4-8b12-0d1c908e2e66,1,16,10000014,tobacco,A
2453073,738aef30-e08d-4217-9456-502058bb4573,1,15,10000010,tobacco,A
2453305,381346d1-29c9-11e8-b1df-0a58ac13027d,2,12,11000077,alcohol,C
2453305,381346d1-29c9-11e8-b1df-0a58ac13027d,1,1,13000122,snacks,C
2453514,b314944a-5656-11e8-a994-0a58ac130550,1,1,99005153,snacks,B
2453605,d7a5c4a9-46da-11e8-bef0-0a58ac13033c,1,4,80974487,snacks,C
2453605,d7a5c4a9-46da-11e8-bef0-0a58ac13033c,1,2,11000108,dairy,C
2454062,0606e7fe-49c5-11e8-b56d-0a58ac130522,2,17,10000008,tobacco,C
2454062,0606e7fe-49c5-11e8-b56d-0a58ac130522,1,15,10000010,tobacco,C
2454068,8b9c3a34-4c3d-11e8-b6fd-0a58ac130522,10,5,12000029,snacks,A
2454076,b344199f-2399-11e8-aa6b-0a58ac130279,2,12,11000077,alcohol,B
2454104,3009c344-94c2-11e8-85a7-0a58ac1305b1,1,12.5,13000486,edible condiments,C
2454125,5ef3ae18-8b14-11e8-b63e-0a58ac1305b1,1,11,10000037,tobacco,C
2454125,5ef3ae18-8b14-11e8-b63e-0a58ac1305b1,1,3.5,11000152,drinks,C
2454294,26c77ca1-826a-11e8-affe-0a58ac1303f0,1,2,11000084,drinks,B
2454422,51be837a-43b0-11e8-afb4-0a58ac130519,2,7,11000121,drinks,C
2454526,ecca40f8-7bb0-4052-8639-3f7254eab08f,1,8.5,30000278,personal cleaning,C
2454543,fe21d7e8-29ca-45c9-9d39-070fcb85f345,1,2.5,93895421,fast food,B
2454543,fe21d7e8-29ca-45c9-9d39-070fcb85f345,1,2.5,93895402,fast food,B
2454543,fe21d7e8-29ca-45c9-9d39-070fcb85f345,1,2.5,40000031,fast food,B
2454543,fe21d7e8-29ca-45c9-9d39-070fcb85f345,1,2.5,40000081,fast food,B
2454633,ebac715e-0d0f-4583-af37-b5bea26cec1d,1,6.5,99004319,snacks,A
2454633,ebac715e-0d0f-4583-af37-b5bea26cec1d,1,5.9,12000345,snacks,A
2454684,66467389-c834-43bb-aa7f-4ce5ae432002,4,8,11000133,drinks,C
2454684,66467389-c834-43bb-aa7f-4ce5ae432002,1,3,11000006,drinks,C
2455299,50fa1ef5-9878-4712-9697-a861d5412764,1,3.5,12000100,snacks,B
2455503,61298cff-301d-11e8-8bae-0a58ac130032,1,2.5,93895708,fast food,B
2455537,61298cff-301d-11e8-8bae-0a58ac130032,1,6,99932049,drinks,B
2455576,9670adb3-6a84-11e8-8d9c-0a58ac1303bc,1,4,11000346,dairy,A
2455585,520f6919-6e6d-4c36-ae86-d2857adc118b,1,13,10603662,tobacco,C
2455628,65724041-1c61-11e8-bb9d-0a58ac130020,1,2,13000348,snacks,A
2455628,65724041-1c61-11e8-bb9d-0a58ac130020,1,7,13000320,snacks,A
2456080,1dc8154d-4e08-11e8-836a-0a58ac130356,1,0.5,99917861,snacks,B
2456080,1dc8154d-4e08-11e8-836a-0a58ac130356,1,0.5,99917860,snacks,B
2456219,6cb135fd-5357-412c-8e26-8073fd120b51,1,3,60603332,snacks,A
2456243,ee2bb7d7-d97f-43dc-ae41-c9b7d13b908c,1,7,12604218,dairy,B
2456392,871eed9e-1572-11e8-a6e9-0a58ac13001a,1,7,11000135,drinks,B
2456392,871eed9e-1572-11e8-a6e9-0a58ac13001a,1,3,11000057,drinks,B
2456467,aa249bf4-7420-4feb-bb4f-3259457a1ea5,2,4,11000271,drinks,A
2456467,aa249bf4-7420-4feb-bb4f-3259457a1ea5,1,2,11000269,drinks,A
2456467,aa249bf4-7420-4feb-bb4f-3259457a1ea5,1,15,10000010,tobacco,A
2456500,10006ed8-1cbf-432c-a329-cef6b6796c2b,1,4,33000004,leisure,B
2456620,5a3abf97-96fb-48e0-bb31-bc32c8bcae4e,1,4,12604182,drinks,A
2456628,5a3abf97-96fb-48e0-bb31-bc32c8bcae4e,1,4,11000110,dairy,A
2456675,7f06acac-2053-11e8-bc54-0a58ac130020,1,3,12604072,drinks,B
2456774,c8a89c16-77a7-11e8-9375-0a58ac130661,1,21,10000012,tobacco,B
2457643,d6e5fbad-68c6-11e8-a972-0a58ac130590,1,9,91000003,dairy,C
2457683,24d13043-51d7-11e8-8fc8-0a58ac130532,1,2.5,93895421,fast food,B
2457683,24d13043-51d7-11e8-8fc8-0a58ac130532,1,1.25,50604171,snacks,B
2457747,209efaac-7de9-11e8-ade9-0a58ac130661,1,4.5,12604209,drinks,C
2458050,117ad30f-3f11-11e8-b609-0a58ac130503,3,6,13000348,snacks,B
2458126,2606af45-1313-44fd-b57e-ada635e866e5,1,1.5,12000674,snacks,A
2458373,16c75524-8d96-11e8-bb2d-0a58ac1305b1,1,1.2,13000302,fast food,B
2458373,16c75524-8d96-11e8-bb2d-0a58ac1305b1,1,1,40000087,fast food,B
2458413,2dc8362d-6d97-46ea-a9d3-d65ba922f441,1,14,99001158,tobacco,B
2458413,2dc8362d-6d97-46ea-a9d3-d65ba922f441,1,4.5,11000169,drinks,B
2458800,051db0f9-ae4e-4d63-a279-aae52bf56ec2,1,4.5,12604178,drinks,A
2459011,e67b35a7-109a-4b63-aef5-fc0e1aa698dc,2,20,10000006,tobacco,B
2459028,62af1548-6a34-11e8-8d7a-0a58ac1303bc,1,2.5,40000002,fast food,C
2459064,c25bb98e-73c6-11e8-994d-0a58ac13065a,1,6,12604249,drinks,B
2459097,14e348be-a7ec-475d-8fd8-958a712a22a3,1,5,12604228,drinks,B
2459393,dbdf8d20-84be-4057-80a7-1a1f55fc9ce3,1,1,40000087,fast food,A
2459393,dbdf8d20-84be-4057-80a7-1a1f55fc9ce3,1,2.5,93895403,fast food,A
2459393,dbdf8d20-84be-4057-80a7-1a1f55fc9ce3,1,2.5,99003492,fast food,A
2459393,dbdf8d20-84be-4057-80a7-1a1f55fc9ce3,1,2.5,93895418,fast food,A
2459461,7fb9ad65-116b-4e36-a04d-d3bef34f0ce2,2,4,35000198,stationery,A
2459489,052b77ef-7ba8-4a41-8226-6ed1e8232d21,1,4,60603279,snacks,B
2459634,600093c6-7535-11e8-9047-0a58ac13059c,1,2,11000084,drinks,B
2459722,f72a35f6-9259-11e8-812b-0a58ac1305b1,1,3,40000005,fast food,B
2460081,480d54d6-91af-11e8-807d-0a58ac1305b1,1,18,11603904,alcohol,B
2460081,480d54d6-91af-11e8-807d-0a58ac1305b1,1,22,10603641,tobacco,B
2460081,480d54d6-91af-11e8-807d-0a58ac1305b1,1,8.5,10000008,tobacco,B
2460285,b31a6dfc-a9e5-4a62-afd4-86e8e9416467,1,3,11000032,drinks,A
2460295,5555ca65-67e2-11e8-a941-0a58ac130590,1,3.5,13000170,snacks,B
2460295,5555ca65-67e2-11e8-a941-0a58ac130590,1,17.9,15616684,snacks,B
2460295,5555ca65-67e2-11e8-a941-0a58ac130590,1,2,11000011,dairy,B
2460433,24d13043-51d7-11e8-8fc8-0a58ac130532,1,6.9,12000014,snacks,B
2460518,cbe2f346-283a-11e8-a027-0a58ac13002a,3,3,12603917,snacks,B
2460518,cbe2f346-283a-11e8-a027-0a58ac13002a,1,1.2,18000136,fast food,B
2460653,41e22a7b-8fda-11e8-bdf3-0a58ac1305b1,1,3.5,40000015,fast food,A
2460653,41e22a7b-8fda-11e8-bdf3-0a58ac1305b1,1,1,18000140,snacks,A
2460653,41e22a7b-8fda-11e8-bdf3-0a58ac1305b1,1,1.2,18000136,fast food,A
2460723,92f1c6d0-1301-11e8-a6b3-0a58ac13001a,2,8,13000315,snacks,A
2460801,e9438c40-7b99-11e8-987d-0a58ac130661,1,3.5,11000217,drinks,C
2460801,e9438c40-7b99-11e8-987d-0a58ac130661,1,3.5,11000075,drinks,C
2461080,5e6a4470-d96d-4e38-a181-c60311b15bcb,1,1,13000394,snacks,C
2461080,5e6a4470-d96d-4e38-a181-c60311b15bcb,1,1,12000230,snacks,C
2461106,8754a96e-ed11-425d-ab8f-0033ea465807,1,3.5,13000074,snacks,B
2461138,8d5715a1-93b5-4b6e-9727-29bb59840957,1,4,11000299,drinks,B
2461342,1000a55b-47a5-11e8-b4ae-0a58ac130522,1,16,10000014,tobacco,C
2461345,5c6a145d-fc4c-4851-9ba8-ebf101b6f537,1,4,11000299,drinks,B
2461372,44d47362-4a1c-11e8-b5a8-0a58ac130522,1,21,10000012,tobacco,C
2461385,de3f46e7-a6a9-4059-9e5b-18f2bf61a99a,1,4.5,12604209,drinks,B
2461427,84748b2e-3a63-11e8-85d6-0a58ac130136,1,8,60603260,snacks,A
2461849,064a9714-0fb2-11e8-a674-0a58ac13001a,1,2,11000391,drinks,A
